Cartera,IMPORTE,Des_Estado,Nombre
CA03,868556,Cerrada,VA3
CA06,871848,Cerrada,VA1/VAP/VHP
CA05,876046,Cerrada,ARTICULO ESPECIAL
CA05,876046,Cerrada,OTROS PROD COMERC.
CA05,876046,Cerrada,VA1/VAP/VHP
CA05,876046,Cerrada,VA2
CA05,876046,Cerrada,VALV DE RETENCION
CA02,892357,Cerrada,ACC PARA CAÑERIAS
CA02,892357,Cerrada,CONECTORES
CA02,892357,Cerrada,ESF. ABAC 2 VIAS
CA02,892357,Cerrada,ESF. ABAC 3 VIAS TRUNNION
CA02,892357,Cerrada,VA1/VAP/VHP
CA02,892357,Cerrada,VA2
CA02,892357,Cerrada,VALV DE ALIVIO
CA05,893879,Cerrada,MANIF 3 VIAS
CA05,893879,Cerrada,MANIF 5 VIAS
CA05,893879,Cerrada,VA3
CA05,893879,Cerrada,VALV DE RETENCION
CA05,893879,Cerrada,VALV INTEGRAL
CA05,897615,Cerrada,CONECTORES
CA05,897615,Cerrada,MANIF 3 VIAS
CA05,897615,Cerrada,TUBING
CA06,904115,Cerrada,ACC. ALTA PRESION
CA05,906611,Cerrada,VALV INTEGRAL
CA04,907622,Cerrada,CONECTORES
CA04,920957,Cerrada,CONECTORES
CA04,920957,Cerrada,MANIF 3 VIAS
CA05,921841,Cerrada,ACC PARA CAÑERIAS
CA05,921841,Cerrada,CONECTORES
CA05,921841,Cerrada,TUBING
CA06,937616,Cerrada,ACC PARA CAÑERIAS
CA06,937616,Cerrada,CONECTORES
CA06,937616,Cerrada,VA3
CA06,937616,Cerrada,VALV DE ALIVIO
CA06,937616,Cerrada,VALV DE RETENCION
CA06,941097,Cerrada,ACC PARA CAÑERIAS
CA06,941097,Cerrada,VA1/VAP/VHP
CA06,941097,Cerrada,VALV INTEGRAL
CA06,943110,Cerrada,ACC PARA CAÑERIAS
CA06,943110,Cerrada,CONECTORES
CA06,943110,Cerrada,TUBING
CA06,943351,Cerrada,ARTICULO ESPECIAL
CA06,961338,Cerrada,ACC PARA CAÑERIAS
CA06,961338,Cerrada,CONECTORES
CA06,961338,Cerrada,VALV DE ALIVIO
CA05,962461,Cerrada,MANIF 5 VIAS
CA05,962461,Cerrada,VALV INTEGRAL
CA05,966882,Cerrada,MANIF 5 VIAS
CA05,966882,Cerrada,VA1/VAP/VHP
CA05,966882,Cerrada,VALV INTEGRAL
CA05,969315,Cerrada,CONECTORES
CA03,977745,Cerrada,VA1/VAP/VHP
CA03,977745,Cerrada,VALV DE ALIVIO
CA03,985206,Cerrada,ACC. ALTA PRESION
CA03,985206,Cerrada,Engrasadores y Afines
CA03,985206,Cerrada,VA1/VAP/VHP
CA03,985206,Cerrada,VALV INTEGRAL
CA05,989010,Cerrada,ARTICULO ESPECIAL
CA05,989010,Cerrada,OTROS PROD COMERC.
CA03,995147,Cerrada,ACC PARA CAÑERIAS
CA03,995147,Cerrada,ACC. ALTA PRESION
CA03,995147,Cerrada,CONECTORES
CA03,995147,Cerrada,VA1/VAP/VHP
CA05,996785,Cerrada,CONECTORES
CA06,1006733,Cerrada,VA1/VAP/VHP
CA04,1017686,Cerrada,ACC. ALTA PRESION
CA04,1017686,Cerrada,ACCESORIOS VARIOS
CA04,1017686,Cerrada,ESF. ABAC 2 VIAS
CA04,1017686,Cerrada,VA1/VAP/VHP
CA04,1017686,Cerrada,VALV DE ALIVIO
CA04,1017686,Cerrada,VALV DE RETENCION
CA04,1027712,Cerrada,VA3
CA04,1027712,Cerrada,VALV INTEGRAL
CA06,1040914,Cerrada,VA1/VAP/VHP
CA06,1040914,Cerrada,VALV INTEGRAL
CA05,1041477,Cerrada,VA3
CA05,1041477,Cerrada,VALV DE RETENCION
CA05,1041477,Cerrada,VALV INTEGRAL
CA02,1041789,Cerrada,VA3
CA05,1042577,Cerrada,ACC PARA CAÑERIAS
CA05,1042577,Cerrada,CONECTORES
CA05,1042577,Cerrada,PRODUCTOS MAXIMATOR
CA05,1042577,Cerrada,VA1/VAP/VHP
CA05,1042577,Cerrada,VALV DE ALIVIO
CA05,1042577,Cerrada,VALV DE RETENCION
CA06,1049986,Cerrada,VALV INTEGRAL
CA03,1064383,Cerrada,TUBING
CA06,1066399,Cerrada,ACC PARA CAÑERIAS
CA06,1066399,Cerrada,ACC. ALTA PRESION
CA06,1066399,Cerrada,ARTICULO ESPECIAL
CA06,1066399,Cerrada,CONECTORES
CA06,1066399,Cerrada,VA3
CA05,1072085,Cerrada,CONECTORES
CA06,1107335,Cerrada,CONECTORES
CA06,1111498,Cerrada,VA1/VAP/VHP
CA06,1111498,Cerrada,VALV INTEGRAL
CA06,1144424,Cerrada,ACC. ALTA PRESION
CA06,1144424,Cerrada,VA1/VAP/VHP
CA06,1144424,Cerrada,VALV INTEGRAL
CA05,1150906,Cerrada,CONECTORES
CA05,1150906,Cerrada,MANIF 5 VIAS
CA05,1150906,Cerrada,TUBING
CA05,1150906,Cerrada,VA1/VAP/VHP
CA05,1150906,Cerrada,VALV INTEGRAL
CA06,1156426,Cerrada,ACC PARA CAÑERIAS
CA06,1156426,Cerrada,CONECTORES
CA06,1156426,Cerrada,TUBING
CA05,1177709,Cerrada,CONECTORES
CA04,1185905,Cerrada,CONECTORES
CA04,1185905,Cerrada,VALV DE ALIVIO
CA06,1187596,Cerrada,ACC PARA CAÑERIAS
CA06,1187596,Cerrada,CONECTORES
CA06,1187596,Cerrada,VALV DE ALIVIO
CA06,1187596,Cerrada,VALV DE RETENCION
CA06,1189427,Cerrada,ACC PARA CAÑERIAS
CA06,1189427,Cerrada,CONECTORES
CA04,1197788,Cerrada,PRODUCTOS MAXIMATOR
CA03,1198572,Cerrada,BOTELLONES Y RECIPIENTES
CA06,1205485,Cerrada,ACC PARA CAÑERIAS
CA06,1205485,Cerrada,CONECTORES
CA06,1205485,Cerrada,Engrasadores y Afines
CA04,1209495,Cerrada,ACC PARA CAÑERIAS
CA04,1209495,Cerrada,ACC. ALTA PRESION
CA04,1209495,Cerrada,VALV DE ALIVIO
CA04,1209495,Cerrada,VALV DE RETENCION
CA04,1209495,Cerrada,VALV ESFERICAS  RVTA.
CA04,1209495,Cerrada,VALV INTEGRAL
CA04,1224900,Cerrada,PRODUCTOS MAXIMATOR
CA02,1227576,Cerrada,CONECTORES
CA02,1227576,Cerrada,SOPORTES PARA CAÑERIAS
CA02,1227576,Cerrada,TUBING
CA04,1241680,Cerrada,ACC PARA CAÑERIAS
CA04,1241680,Cerrada,CONECTORES
CA04,1241680,Cerrada,ESF. ABAC 2 VIAS
CA04,1241680,Cerrada,SOPORTES PARA CAÑERIAS
CA04,1241680,Cerrada,VALV DE ALIVIO
CA04,1241680,Cerrada,VALV DE RETENCION
CA04,1241680,Cerrada,VALV INTEGRAL
CA06,1246645,Cerrada,ACC. ALTA PRESION
CA06,1246645,Cerrada,CONECTORES
CA99,1259633,Cerrada,TUBING
CA06,1268922,Cerrada,ACC PARA CAÑERIAS
CA06,1268922,Cerrada,VA1/VAP/VHP
CA06,1268922,Cerrada,VALV INTEGRAL
CA06,1271050,Cerrada,ACC PARA CAÑERIAS
CA06,1271050,Cerrada,ARTICULO ESPECIAL
CA06,1271050,Cerrada,CONECTORES
CA06,1271050,Cerrada,VA1/VAP/VHP
CA06,1287943,Cerrada,ACC PARA CAÑERIAS
CA06,1287943,Cerrada,CONECTORES
CA05,1294112,Cerrada,MANIF 3 VIAS
CA05,1294112,Cerrada,MANIF 5 VIAS
CA05,1294112,Cerrada,VA3
CA05,1294112,Cerrada,VALV DE RETENCION
CA05,1294112,Cerrada,VALV INTEGRAL
CA04,1348843,Cerrada,TUBING
CA05,1356817,Cerrada,MANIF 5 VIAS
CA03,1363831,Cerrada,ACC PARA CAÑERIAS
CA03,1363831,Cerrada,ACC. ALTA PRESION
CA06,1374914,Cerrada,ESF. ABAC 3 VIAS TRUNNION
CA03,1376692,Cerrada,ACC PARA CAÑERIAS
CA03,1376692,Cerrada,CONECTORES
CA03,1376692,Cerrada,ESF. ABAC 2 VIAS
CA03,1376692,Cerrada,MANIF 3 VIAS
CA03,1376692,Cerrada,TUBING
CA03,1377144,Cerrada,CONECTORES
CA03,1377144,Cerrada,VALV DE RETENCION
CA03,1415031,Cerrada,TUBING
CA06,1416325,Cerrada,ACC PARA CAÑERIAS
CA06,1416325,Cerrada,ACC. ALTA PRESION
CA06,1416325,Cerrada,CONECTORES
CA06,1416325,Cerrada,Engrasadores y Afines
CA05,1426195,Cerrada,ACC PARA CAÑERIAS
CA05,1426195,Cerrada,CONECTORES
CA05,1426195,Cerrada,TUBING
CA02,1431005,Cerrada,ARTICULO ESPECIAL
CA02,1431005,Cerrada,VALV INTEGRAL
CA06,1433186,Cerrada,VALV INTEGRAL
CA06,1437046,Cerrada,ARTICULO ESPECIAL
CA05,1459229,Cerrada,VALV INTEGRAL
CA04,1470900,Cerrada,CONECTORES
CA04,1478325,Cerrada,CONECTORES
CA04,1478325,Cerrada,TUBING
CA06,1490018,Cerrada,ACC PARA CAÑERIAS
CA06,1490018,Cerrada,CONECTORES
CA06,1490018,Cerrada,MANIF 5 VIAS
CA06,1490018,Cerrada,VALV DE RETENCION
CA06,1490018,Cerrada,VALV INTEGRAL
CA02,1491194,Cerrada,ARTICULO ESPECIAL
CA02,1491194,Cerrada,CONECTORES
CA05,1536981,Cerrada,CONECTORES
CA05,1536981,Cerrada,TUBING
CA03,1546020,Cerrada,Engrasadores y Afines
CA05,1550764,Cerrada,MANIF 5 VIAS
CA05,1550764,Cerrada,VA3
CA05,1550764,Cerrada,VALV DE RETENCION
CA05,1550764,Cerrada,VALV INTEGRAL
CA04,1552271,Cerrada,CONSTRUCCION BANCOS
CA03,1592945,Cerrada,ACC PARA CAÑERIAS
CA03,1592945,Cerrada,CONECTORES
CA05,1635860,Cerrada,CONECTORES
CA05,1635860,Cerrada,VALV DE RETENCION
CA04,1646803,Cerrada,CONECTORES
CA06,1666057,Cerrada,ACC PARA CAÑERIAS
CA06,1666057,Cerrada,CONECTORES
CA06,1667521,Cerrada,VA1/VAP/VHP
CA06,1667521,Cerrada,VALV INTEGRAL
CA05,1711113,Cerrada,CONECTORES
CA05,1711113,Cerrada,VALV DE RETENCION
CA05,1711113,Cerrada,VALV INTEGRAL
CA05,1775360,Cerrada,O'BRIEN
CA03,1779906,Cerrada,VALV INTEGRAL
CA03,1787159,Cerrada,CONECTORES
CA03,1787159,Cerrada,SOPORTES PARA CAÑERIAS
CA05,1789569,Cerrada,ARTICULO ESPECIAL
CA05,1789569,Cerrada,OTROS PROD COMERC.
CA05,1789569,Cerrada,VALV DE RETENCION
CA06,1816759,Cerrada,VALV INTEGRAL
CA06,1827271,Cerrada,VA1/VAP/VHP
CA03,1839072,Cerrada,ACC PARA CAÑERIAS
CA03,1839072,Cerrada,CONECTORES
CA02,1888164,Cerrada,CONECTORES
CA02,1888164,Cerrada,SOPORTES PARA CAÑERIAS
CA02,1888164,Cerrada,TUBING
CA03,1939455,Cerrada,CONSTRUCCION BANCOS
CA02,1939484,Cerrada,OTROS PROD COMERC.
CA02,1939484,Cerrada,VALV INTEGRAL
CA06,1976817,Cerrada,ACC PARA CAÑERIAS
CA06,1976817,Cerrada,ACC. ALTA PRESION
CA06,1976817,Cerrada,CONECTORES
CA03,1995697,Cerrada,VA1/VAP/VHP
CA03,1995697,Cerrada,VALV INTEGRAL
CA04,2113115,Cerrada,ACC. ALTA PRESION
CA04,2113115,Cerrada,ARTICULO ESPECIAL
CA04,2113115,Cerrada,VALV DE ALIVIO
CA04,2113115,Cerrada,VALV DE RETENCION
CA04,2113115,Cerrada,VALV ESFERICAS  RVTA.
CA04,2113115,Cerrada,VALV INTEGRAL
CA03,2151324,Cerrada,ARTICULO ESPECIAL
CA06,2190482,Cerrada,CONECTORES
CA06,2225534,Cerrada,VA1/VAP/VHP
CA03,2343371,Cerrada,Engrasadores y Afines
CA03,2343371,Cerrada,Tapones Purgadores
CA03,2343371,Cerrada,VALV DE RETENCION
CA06,2469258,Cerrada,CONSTRUCCION BANCOS
CA04,2518132,Cerrada,VALV INTEGRAL
CA06,2523972,Cerrada,ACC PARA CAÑERIAS
CA06,2523972,Cerrada,CONECTORES
CA06,2523972,Cerrada,ESF. ABAC 3 VIAS TRUNNION
CA06,2523972,Cerrada,VA2
CA06,2523972,Cerrada,VALV DE ALIVIO
CA06,2523972,Cerrada,VALV DE RETENCION
CA02,2527623,Cerrada,CONECTORES
CA02,2527623,Cerrada,SOPORTES PARA CAÑERIAS
CA02,2527623,Cerrada,TUBING
CA06,2573215,Cerrada,CONECTORES
CA06,2573215,Cerrada,VALV INTEGRAL
CA05,2646502,Cerrada,VALV INTEGRAL
CA06,2676190,Cerrada,ACC PARA CAÑERIAS
CA06,2676190,Cerrada,CONECTORES
CA06,2676190,Cerrada,VALV DE RETENCION
CA06,2676190,Cerrada,VALV INTEGRAL
CA05,2688903,Cerrada,ARTICULO ESPECIAL
CA05,2688903,Cerrada,OTROS PROD COMERC.
CA06,2728923,Cerrada,ARTICULO ESPECIAL
CA06,2748382,Cerrada,ACC PARA CAÑERIAS
CA06,2748382,Cerrada,CONECTORES
CA06,2748382,Cerrada,ESF. ABAC 3 VIAS TRUNNION
CA06,2833468,Cerrada,ARTICULO ESPECIAL
CA06,2975110,Cerrada,ACC PARA CAÑERIAS
CA06,2975110,Cerrada,ACC. ALTA PRESION
CA06,2975110,Cerrada,CONECTORES
CA06,2975110,Cerrada,VALV DE RETENCION
CA06,3010246,Cerrada,VALV DE RETENCION
CA06,3057044,Cerrada,ARTICULO ESPECIAL
CA06,3066599,Cerrada,VA1/VAP/VHP
CA06,3066599,Cerrada,VALV INTEGRAL
CA06,3090842,Cerrada,ARTICULO ESPECIAL
CA06,3122613,Cerrada,ACC PARA CAÑERIAS
CA06,3122613,Cerrada,AMORTIGUADOR
CA06,3122613,Cerrada,CONECTORES
CA06,3122613,Cerrada,ESF. ABAC 2 VIAS
CA06,3122613,Cerrada,ESF. ABAC 3 VIAS TRUNNION
CA06,3122613,Cerrada,VA2
CA06,3122613,Cerrada,VA3
CA06,3122613,Cerrada,VALV DE ALIVIO
CA03,3164617,Cerrada,CONECTORES
CA03,3164617,Cerrada,MANIF 5 VIAS
CA03,3164617,Cerrada,VALV INTEGRAL
CA06,3165982,Cerrada,CONECTORES
CA06,3203979,Cerrada,ACC PARA CAÑERIAS
CA06,3203979,Cerrada,AMORTIGUADOR
CA06,3203979,Cerrada,CONECTORES
CA06,3203979,Cerrada,ESF. ABAC 2 VIAS
CA06,3203979,Cerrada,VALV DE ALIVIO
CA06,3203979,Cerrada,VALV DE RETENCION
CA03,3239906,Cerrada,VALV INTEGRAL
CA04,3422199,Cerrada,VA1/VAP/VHP
CA04,3422199,Cerrada,VA3
CA04,3422199,Cerrada,VALV DE ALIVIO
CA04,3422199,Cerrada,VALV INTEGRAL
CA03,3470312,Cerrada,ACC PARA CAÑERIAS
CA03,3470312,Cerrada,CONECTORES
CA03,3470312,Cerrada,VALV DE RETENCION
CA03,3470312,Cerrada,VALV INTEGRAL
CA03,3495589,Cerrada,ACC PARA CAÑERIAS
CA03,3495589,Cerrada,CONECTORES
CA03,3495589,Cerrada,ESF. ABAC 2 VIAS
CA03,3495589,Cerrada,VALV DE RETENCION
CA03,3495589,Cerrada,VALV INTEGRAL
CA06,3541665,Cerrada,VALV INTEGRAL
CA02,3573902,Cerrada,ESF. ABAC 2 VIAS
CA02,3573902,Cerrada,VA1/VAP/VHP
CA06,3620879,Cerrada,ACC PARA CAÑERIAS
CA06,3620879,Cerrada,CONECTORES
CA06,3620879,Cerrada,ESF. ABAC 3 VIAS TRUNNION
CA06,3620879,Cerrada,VA1/VAP/VHP
CA06,3620879,Cerrada,VALV DE ALIVIO
CA06,3620879,Cerrada,VALV DE RETENCION
CA06,3620879,Cerrada,VALV ESFERICAS  RVTA.
CA06,3620879,Cerrada,VALV INTEGRAL
CA03,3627328,Cerrada,ACC PARA CAÑERIAS
CA03,3627328,Cerrada,CONECTORES
CA03,3627328,Cerrada,TUBING
CA06,3847444,Cerrada,ACC PARA CAÑERIAS
CA06,3847444,Cerrada,ACC. ALTA PRESION
CA06,3847444,Cerrada,CONECTORES
CA06,3847444,Cerrada,ESF. ABAC 3 VIAS TRUNNION
CA06,3847444,Cerrada,VALV ESFERICAS  RVTA.
CA99,3853189,Cerrada,ACC PARA CAÑERIAS
CA99,3853189,Cerrada,AMORTIGUADOR
CA99,3853189,Cerrada,CONECTORES
CA99,3853189,Cerrada,ESF. ABAC 2 VIAS
CA99,3853189,Cerrada,LIMITADOR
CA99,3853189,Cerrada,REPUESTOS
CA99,3853189,Cerrada,VA1/VAP/VHP
CA99,3853189,Cerrada,VA2
CA99,3853189,Cerrada,VALV DE ALIVIO
CA99,3853189,Cerrada,VALV DE RETENCION
CA99,3853189,Cerrada,VF2
CA06,3879987,Cerrada,ACC PARA CAÑERIAS
CA06,3879987,Cerrada,CONECTORES
CA06,3879987,Cerrada,VA1/VAP/VHP
CA06,3879987,Cerrada,VALV DE RETENCION
CA06,3898001,Cerrada,ACC PARA CAÑERIAS
CA06,3898001,Cerrada,ACC. ALTA PRESION
CA06,3898001,Cerrada,CONECTORES
CA06,3898001,Cerrada,VA1/VAP/VHP
CA06,3898001,Cerrada,VALV DE RETENCION
CA03,4064197,Cerrada,VALV INTEGRAL
CA02,4558706,Cerrada,CONECTORES
CA02,4558706,Cerrada,SOPORTES PARA CAÑERIAS
CA02,4558706,Cerrada,TUBING
CA03,4660903,Cerrada,ACC PARA CAÑERIAS
CA03,4660903,Cerrada,BOTELLONES Y RECIPIENTES
CA03,4660903,Cerrada,CONECTORES
CA03,4660903,Cerrada,MANIF 2 VIAS
CA03,4660903,Cerrada,MANIF 3 VIAS
CA02,4693963,Cerrada,ACC PARA CAÑERIAS
CA02,4693963,Cerrada,CONECTORES
CA02,4693963,Cerrada,ESF. ABAC 2 VIAS
CA02,4693963,Cerrada,ESF. ABAC 3 VIAS TRUNNION
CA02,4693963,Cerrada,HERRAMIENTAS STD
CA02,4693963,Cerrada,VA2
CA02,4693963,Cerrada,VALV DE ALIVIO
CA02,4693963,Cerrada,VALV DE RETENCION
CA06,5510982,Cerrada,ACC PARA CAÑERIAS
CA06,5510982,Cerrada,CONECTORES
CA06,5623517,Cerrada,ARTICULO ESPECIAL
CA05,5852237,Cerrada,ARTICULO ESPECIAL
CA05,5852237,Cerrada,OTROS PROD COMERC.
CA05,5852237,Cerrada,VALV DE RETENCION
CA05,5852237,Cerrada,VF2
CA05,5887027,Cerrada,ACCESORIOS VARIOS
CA05,5887027,Cerrada,CONECTORES
CA05,5887027,Cerrada,MANIF 3 VIAS
CA05,5887027,Cerrada,TUBING
CA05,5887027,Cerrada,VA1/VAP/VHP
CA05,5887027,Cerrada,VA3
CA05,5887027,Cerrada,VALV INTEGRAL
CA06,6012494,Cerrada,ACC PARA CAÑERIAS
CA06,6012494,Cerrada,CONECTORES
CA03,6119575,Cerrada,CONECTORES
CA03,6119575,Cerrada,TUBING
CA03,6119575,Cerrada,VALV DE RETENCION
CA03,6119575,Cerrada,VALV INTEGRAL
CA06,8239259,Cerrada,ARTICULO ESPECIAL
CA06,9433247,Cerrada,ACC PARA CAÑERIAS
CA06,9433247,Cerrada,CONECTORES
CA06,9433247,Cerrada,VALV DE RETENCION
CA03,12060373,Cerrada,ACC PARA CAÑERIAS
CA03,12060373,Cerrada,BOTELLONES Y RECIPIENTES
CA03,12060373,Cerrada,CONECTORES
CA03,12060373,Cerrada,MANIF 5 VIAS
CA03,12060373,Cerrada,TUBING
CA03,12060373,Cerrada,VA1/VAP/VHP
CA03,12060373,Cerrada,VALV INTEGRAL
CA06,21462259,Cerrada,ARTICULO ESPECIAL
CA06,21462259,Cerrada,CONECTORES
CA06,21462259,Cerrada,VA1/VAP/VHP
CA06,21462259,Cerrada,VALV INTEGRAL
CA02,28418763,Cerrada,ARTICULO ESPECIAL
CA02,28418763,Cerrada,CONECTORES
CA02,28418763,Cerrada,TUBING
CA02,30545149,Cerrada,ACC PARA CAÑERIAS
CA02,30545149,Cerrada,ARTICULO ESPECIAL
CA02,30545149,Cerrada,CONECTORES
CA02,30545149,Cerrada,ESF. ABAC 2 VIAS
CA02,30545149,Cerrada,VA1/VAP/VHP
CA02,30545149,Cerrada,VA2
CA03,1118,Rechazada,CONECTORES
CA03,1881,Rechazada,ACC PARA CAÑERIAS
CA05,2762,Rechazada,ACC PARA CAÑERIAS
CA05,3465,Rechazada,ACCESORIOS VARIOS
CA03,3567,Rechazada,ACC PARA CAÑERIAS
CA03,5140,Rechazada,VA1/VAP/VHP
CA05,5828,Rechazada,VA1/VAP/VHP
CA99,6119,Rechazada,CONECTORES
CA05,7135,Rechazada,CONECTORES
CA03,9048,Rechazada,CONECTORES
CA03,9305,Rechazada,CONECTORES
CA99,10214,Rechazada,SOPORTES PARA CAÑERIAS
CA03,15214,Rechazada,VA1/VAP/VHP
CA05,15292,Rechazada,ACC PARA CAÑERIAS
CA05,15292,Rechazada,CONECTORES
CA03,15448,Rechazada,VA3
CA03,15448,Rechazada,VALV INTEGRAL
CA03,15736,Rechazada,ACC PARA CAÑERIAS
CA05,15769,Rechazada,TUBING
CA03,16424,Rechazada,CONECTORES
CA05,16998,Rechazada,VALV INTEGRAL
CA03,17186,Rechazada,VALV DE RETENCION
CA05,17488,Rechazada,CONECTORES
CA05,17488,Rechazada,SOPORTES PARA CAÑERIAS
CA05,17529,Rechazada,ACC PARA CAÑERIAS
CA99,17946,Rechazada,CONECTORES
CA05,18302,Rechazada,VA2
CA06,18318,Rechazada,CONECTORES
CA06,18318,Rechazada,TUBING
CA05,19044,Rechazada,VALV INTEGRAL
CA05,19342,Rechazada,CONECTORES
CA05,19342,Rechazada,TUBING
CA05,19783,Rechazada,ACC PARA CAÑERIAS
CA05,19783,Rechazada,VA1/VAP/VHP
CA05,20649,Rechazada,ACCESORIOS VARIOS
CA05,20649,Rechazada,CONECTORES
CA05,20649,Rechazada,TUBING
CA05,20828,Rechazada,VA1/VAP/VHP
CA03,21297,Rechazada,CONECTORES
CA03,21297,Rechazada,TUBING
CA03,21391,Rechazada,ACC PARA CAÑERIAS
CA03,21391,Rechazada,CONECTORES
CA03,21391,Rechazada,TUBING
CA03,22097,Rechazada,ACC PARA CAÑERIAS
CA03,22215,Rechazada,ACC PARA CAÑERIAS
CA03,22215,Rechazada,CONECTORES
CA03,22215,Rechazada,VALV DE RETENCION
CA06,22767,Rechazada,ACC PARA CAÑERIAS
CA05,23524,Rechazada,VA1/VAP/VHP
CA03,23736,Rechazada,VA1/VAP/VHP
CA03,24191,Rechazada,ACC PARA CAÑERIAS
CA03,24191,Rechazada,CONECTORES
CA03,24191,Rechazada,TUBING
CA05,24966,Rechazada,ACC PARA CAÑERIAS
CA05,24966,Rechazada,CONECTORES
CA05,24966,Rechazada,TUBING
CA05,26306,Rechazada,ACCESORIOS VARIOS
CA05,26306,Rechazada,VALV INTEGRAL
CA05,27654,Rechazada,CONECTORES
CA05,27654,Rechazada,TUBING
CA05,27654,Rechazada,VA1/VAP/VHP
CA05,27890,Rechazada,VALV INTEGRAL
CA04,29402,Rechazada,VALV DE RETENCION
CA04,29402,Rechazada,VF2
CA06,30251,Rechazada,ACC PARA CAÑERIAS
CA05,30873,Rechazada,VA1/VAP/VHP
CA05,30991,Rechazada,VA1/VAP/VHP
CA05,30991,Rechazada,VALV INTEGRAL
CA06,32930,Rechazada,VA1/VAP/VHP
CA05,34858,Rechazada,CONECTORES
CA05,34858,Rechazada,MANIF 3 VIAS
CA05,34858,Rechazada,TUBING
CA05,34982,Rechazada,VALV DE RETENCION
CA03,36190,Rechazada,VA1/VAP/VHP
CA06,36256,Rechazada,ACC PARA CAÑERIAS
CA05,36636,Rechazada,ACC PARA CAÑERIAS
CA05,36636,Rechazada,CONECTORES
CA99,37422,Rechazada,ESF. ABAC 2 VIAS
CA05,38252,Rechazada,VA1/VAP/VHP
CA05,38252,Rechazada,VA2
CA05,38486,Rechazada,VA1/VAP/VHP
CA99,38865,Rechazada,CONECTORES
CA99,38865,Rechazada,VALV DE RETENCION
CA99,38865,Rechazada,VALV INTEGRAL
CA03,39810,Rechazada,ACC PARA CAÑERIAS
CA03,39810,Rechazada,VA1/VAP/VHP
CA03,39810,Rechazada,VALV DE RETENCION
CA03,39810,Rechazada,VALV INTEGRAL
CA03,40396,Rechazada,CONECTORES
CA03,41229,Rechazada,ACC PARA CAÑERIAS
CA06,42722,Rechazada,LIMITADOR
CA05,43343,Rechazada,VA1/VAP/VHP
CA05,43343,Rechazada,VA3
CA05,43343,Rechazada,VALV INTEGRAL
CA05,43469,Rechazada,VA1/VAP/VHP
CA05,43469,Rechazada,VALV INTEGRAL
CA05,43741,Rechazada,VA1/VAP/VHP
CA05,43741,Rechazada,VALV INTEGRAL
CA05,44142,Rechazada,MANIF 5 VIAS
CA06,44337,Rechazada,MANIF 5 VIAS
CA04,44903,Rechazada,ACC. ALTA PRESION
CA04,44903,Rechazada,CONECTORES
CA04,44903,Rechazada,TUBING
CA04,44903,Rechazada,VA1/VAP/VHP
CA04,44903,Rechazada,VALV DE ALIVIO
CA04,44903,Rechazada,VALV DE RETENCION
CA03,45322,Rechazada,CONECTORES
CA03,48417,Rechazada,VALV INTEGRAL
CA06,49191,Rechazada,ACC PARA CAÑERIAS
CA06,49191,Rechazada,CONECTORES
CA06,49191,Rechazada,VA2
CA06,49191,Rechazada,VALV DE RETENCION
CA06,50885,Rechazada,VA2
CA03,52373,Rechazada,ACC PARA CAÑERIAS
CA03,52373,Rechazada,CONECTORES
CA03,52373,Rechazada,VA1/VAP/VHP
CA03,52373,Rechazada,VALV ESFERICAS  RVTA.
CA06,52940,Rechazada,CONECTORES
CA03,53361,Rechazada,CONECTORES
CA03,53361,Rechazada,TUBING
CA05,53469,Rechazada,VA3
CA05,53469,Rechazada,VALV INTEGRAL
CA03,53627,Rechazada,CONECTORES
CA03,53627,Rechazada,TUBING
CA03,54090,Rechazada,CONECTORES
CA03,54090,Rechazada,TUBING
CA05,54591,Rechazada,ESF. ABAC 2 VIAS
CA05,55073,Rechazada,ACC. ALTA PRESION
CA05,55073,Rechazada,VALV DE RETENCION
CA03,56614,Rechazada,ACC PARA CAÑERIAS
CA03,56614,Rechazada,CONECTORES
CA03,56614,Rechazada,TUBING
CA03,56614,Rechazada,VA1/VAP/VHP
CA05,58568,Rechazada,ARTICULO ESPECIAL
CA05,59033,Rechazada,CONECTORES
CA05,59033,Rechazada,SOPORTES PARA CAÑERIAS
CA05,59033,Rechazada,TUBING
CA05,60606,Rechazada,CONECTORES
CA05,60606,Rechazada,TUBING
CA05,60823,Rechazada,VA1/VAP/VHP
CA05,60894,Rechazada,ACC PARA CAÑERIAS
CA05,60894,Rechazada,CONECTORES
CA05,60894,Rechazada,TUBING
CA05,61161,Rechazada,CONECTORES
CA05,61161,Rechazada,TUBING
CA05,61161,Rechazada,VALV INTEGRAL
CA06,63747,Rechazada,VALV DE RETENCION
CA05,65210,Rechazada,VA1/VAP/VHP
CA05,65210,Rechazada,VALV DE ALIVIO
CA03,65492,Rechazada,CONECTORES
CA05,66305,Rechazada,TUBING
CA03,68969,Rechazada,ACC. ALTA PRESION
CA03,68969,Rechazada,VA1/VAP/VHP
CA03,68969,Rechazada,VALV DE RETENCION
CA03,68969,Rechazada,VALV INTEGRAL
CA06,69695,Rechazada,ACC. ALTA PRESION
CA06,69695,Rechazada,VA1/VAP/VHP
CA06,69695,Rechazada,VALV DE ALIVIO
CA06,69695,Rechazada,VALV DE RETENCION
CA06,69695,Rechazada,VALV INTEGRAL
CA03,70013,Rechazada,VALV INTEGRAL
CA05,70013,Rechazada,ESF. ABAC 2 VIAS
